year,show_title,week_gross,avg_ticket,top_ticket,seats_sold,seats_in_theater,num_performances,capacity_filled
2002,Hairspray,"$981,545.00",$85.03,$240.00,"11,544","1,428",8,101.05%
2002,Hollywood Arms,"$236,193.00",$45.73,$76.25,"5,165","1,071",8,60.28%
2002,Into the Woods,"$344,916.00",$56.54,$100.25,"6,100","1,135",8,67.18%
2002,Les Misérables,"$418,681.00",$47.78,$90.00,"8,762","1,417",8,77.29%
2002,The Lion King,"$1,109,267.00",$76.56,$100.00,"14,489","1,793",8,101.01%
2002,Mamma Mia!,"$1,007,670.00",$84.67,$100.00,"11,901","1,498",8,99.31%
2002,Metamorphoses,"$182,222.00",$50.48,$75.00,"3,610",650,8,69.42%
2002,Movin' Out,"$772,654.00",$78.62,$100.00,"9,828","1,322",8,92.93%
2002,The Phantom of the Opera,"$555,417.00",$56.32,$90.00,"9,861","1,607",8,76.70%
2002,The Producers,"$1,100,028.00",$85.04,$480.00,"12,936","1,706",8,94.78%
2002,Proof,"$229,083.00",$47.70,$76.00,"4,803",924,8,64.98%
2002,Prune Danish,"$288,437.00",$55.55,$76.25,"5,192","1,101",7,67.37%
2002,Rent,"$441,220.00",$53.59,$90.00,"8,234","1,181",8,87.15%
2002,Russell Simmons Def Poetry Jam,"$81,582.00",$24.90,$31.25,"3,277","1,094",0,37.44%
2002,"Say Goodnight, Gracie","$171,872.00",$51.64,$66.25,"3,328",593,8,70.15%
2002,Thoroughly Modern Millie,"$827,175.00",$73.40,$240.00,"11,269","1,578",8,89.27%
2002,Urinetown The Musical,"$292,352.00",$71.87,$85.00,"4,068",631,8,80.59%
2003,42nd Street,"$676,843.00",$56.63,$101.20,"11,953","1,813",8,82.41%
2003,Aida,"$730,557.00",$61.29,$180.00,"11,920","1,695",8,87.91%
2003,Avenue Q,"$347,931.00",$65.45,$91.25,"5,316",796,8,83.48%
2003,Beauty and the Beast,"$576,856.00",$59.72,$95.00,"9,659","1,509",8,80.01%
2003,Big River,"$274,791.00",$51.26,$91.25,"5,361",728,8,92.05%
2003,Cabaret,"$351,935.00",$55.35,$180.00,"6,358",920,8,86.39%
2003,Chicago,"$680,621.00",$79.22,$240.00,"8,592","1,080",8,99.44%
2003,Enchanted April,"$146,415.00",$40.68,$81.25,"3,599","1,037",8,43.38%
2003,Gypsy,"$722,425.00",$71.10,$101.25,"10,160","1,447",8,87.77%
2003,Hairspray,"$1,007,324.00",$87.14,$360.00,"11,560","1,428",8,101.19%
2003,The Lion King,"$1,133,810.00",$77.80,$240.00,"14,574","1,793",8,101.60%
2003,Little Shop of Horrors,"$224,313.00",$48.92,$96.00,"4,585","1,209",0,94.81%
2003,Long Day's Journey Into Night,"$686,277.00",$90.34,$151.25,"7,597","1,079",7,100.58%
2003,Mamma Mia!,"$1,006,131.00",$85.52,$100.00,"11,765","1,498",8,98.17%
2003,Man of La Mancha,"$763,382.00",$62.80,$240.00,"12,156","1,422",9,94.98%
2003,Movin' Out,"$683,068.00",$73.08,$240.00,"9,347","1,322",8,88.38%
2003,Nine,"$779,809.00",$91.40,$240.00,"8,532","1,049",8,101.67%
2003,The Phantom of the Opera,"$579,222.00",$56.92,$100.00,"10,176","1,607",8,79.15%
2003,The Producers,"$877,389.00",$80.31,$480.00,"10,925","1,706",8,80.05%
2003,Rent,"$365,420.00",$50.32,$180.00,"7,262","1,181",8,76.86%
2003,Take Me Out,"$286,241.00",$55.57,$80.00,"5,151",920,8,69.99%
2003,Thoroughly Modern Millie,"$606,756.00",$58.90,$240.00,"10,302","1,578",8,81.61%
2003,Urinetown The Musical,"$292,869.00",$60.76,$95.00,"4,820",631,8,95.48%
2002,42nd Street,"$621,156.00",$64.34,$101.10,"9,654","1,813",8,66.56%
2002,Aida,"$560,398.00",$61.73,$95.00,"9,078","1,695",8,66.95%
2002,Beauty and the Beast,"$680,913.00",$69.14,$95.00,"9,849","1,509",8,81.59%
2002,Cabaret,"$330,952.00",$64.65,$180.00,"5,119",920,8,69.55%
2002,Chicago,"$501,292.00",$54.71,$180.00,"9,163","1,460",8,78.45%
2002,Dance of the Vampires,"$497,298.00",$74.56,$95.00,"6,670","1,677",8,49.72%
2002,Dinner at Eight,"$229,143.00",$37.82,$70.00,"6,059","1,089",5,69.55%
2002,Flower Drum Song,"$416,918.00",$72.68,$96.00,"5,736","1,214",8,59.06%
2002,Frankie and Johnny in the Clair de Lune,"$462,487.00",$65.91,$76.25,"7,017","1,040",8,84.34%
2002,The Graduate,"$204,370.00",$46.95,$250.00,"4,353","1,075",8,50.62%
2002,Hairspray,"$1,011,930.00",$87.54,$240.00,"11,560","1,428",8,101.19%
2002,Hollywood Arms,"$91,094.00",$35.36,$76.25,"2,576","1,071",8,30.07%
2002,Imaginary Friends,"$272,343.00",$61.16,$91.25,"4,453","1,055",8,52.76%
2002,Into the Woods,"$417,784.00",$66.31,$100.25,"6,300","1,135",8,69.38%
2002,La Bohème,"$772,061.00",$67.22,$101.25,"11,485","1,705",8,84.20%
2002,Les Misérables,"$594,623.00",$57.02,$100.00,"10,429","1,417",8,92.00%
2002,The Lion King,"$1,117,095.00",$77.15,$100.00,"14,479","1,793",8,100.94%
2002,Mamma Mia!,"$1,022,746.00",$85.68,$100.00,"11,937","1,498",8,99.61%
2002,Man of La Mancha,"$705,627.00",$72.08,$95.00,"9,789","1,422",8,86.05%
2002,Medea,"$141,154.00",$31.48,$80.00,"4,484","1,046",7,61.24%
2002,Metamorphoses,"$138,901.00",$46.50,$75.00,"2,987",650,8,57.44%
2002,Movin' Out,"$758,940.00",$82.47,$100.00,"9,203","1,322",8,87.02%
2002,Our Town,"$401,917.00",$65.99,$76.25,"6,091",773,8,98.50%
2002,The Phantom of the Opera,"$558,616.00",$58.42,$90.00,"9,562","1,607",8,74.38%
2002,The Producers,"$1,058,621.00",$84.87,$480.00,"12,474","1,706",8,91.40%
2002,Proof,"$169,666.00",$50.18,$76.00,"3,381",924,8,45.74%
2002,Rent,"$501,200.00",$57.29,$90.00,"8,749","1,181",8,92.60%
2002,Russell Simmons Def Poetry Jam,"$152,155.00",$35.20,$66.25,"4,323","1,094",8,49.39%
2002,"Say Goodnight, Gracie","$113,384.00",$47.07,$66.25,"2,409",593,8,50.78%
2002,Tartuffe,"$198,903.00",$42.43,$66.25,"4,688",740,0,79.19%
2002,Thoroughly Modern Millie,"$704,356.00",$72.95,$240.00,"9,655","1,578",8,76.48%
2002,Urinetown The Musical,"$263,503.00",$77.94,$85.00,"3,381",631,8,66.98%
2003,42nd Street,"$546,407.00",$52.30,$101.20,"10,448","1,813",8,72.04%
2003,Aida,"$588,830.00",$56.50,$180.00,"10,421","1,695",8,76.85%
2003,Avenue Q,"$302,068.00",$62.53,$91.25,"4,831",796,8,75.86%
2003,Beauty and the Beast,"$375,441.00",$46.66,$95.00,"8,047","1,509",8,66.66%
2003,Big River,"$258,840.00",$49.88,$91.25,"5,189",728,8,89.10%
2003,Cabaret,"$317,799.00",$50.17,$180.00,"6,334",920,8,86.06%
2003,Chicago,"$595,569.00",$73.02,$240.00,"8,156","1,080",8,94.40%
2003,Gypsy,"$579,198.00",$69.65,$101.25,"8,316","1,447",8,71.84%
2003,Hairspray,"$944,976.00",$86.19,$360.00,"10,964","1,428",8,95.97%
2003,The Lion King,"$986,915.00",$76.58,$240.00,"12,887","1,793",8,89.84%
2003,Little Shop of Horrors,"$425,046.00",$50.22,$96.00,"8,464","1,210",0,87.44%
2003,Mamma Mia!,"$898,553.00",$79.50,$100.00,"11,303","1,498",8,94.32%
2003,Movin' Out,"$573,913.00",$70.02,$240.00,"8,197","1,322",8,77.51%
2003,Nine,"$770,152.00",$90.14,$240.00,"8,544","1,049",8,101.81%
2003,The Phantom of the Opera,"$446,002.00",$55.83,$100.00,"7,989","1,607",8,62.14%
2003,The Producers,"$710,748.00",$81.82,$480.00,"8,687","1,706",8,63.65%
2003,Rent,"$213,530.00",$44.23,$180.00,"4,828","1,181",8,51.10%
2003,Take Me Out,"$220,448.00",$47.86,$80.00,"4,606",920,8,62.58%
2003,Thoroughly Modern Millie,"$461,853.00",$55.79,$240.00,"8,278","1,578",8,65.57%
2003,Urinetown The Musical,"$206,606.00",$56.54,$95.00,"3,654",631,8,72.39%
2003,42nd Street,"$622,047.00",$54.97,$101.10,"11,316","1,813",8,78.02%
2003,Aida,"$530,542.00",$57.09,$180.00,"9,293","1,695",8,68.53%
2003,Beauty and the Beast,"$544,947.00",$58.07,$95.00,"9,384","1,509",8,77.73%
2003,Cabaret,"$341,237.00",$51.27,$180.00,"6,656",920,8,90.43%
2003,Chicago,"$514,678.00",$55.71,$180.00,"9,239","1,460",8,79.10%
2003,Dance of the Vampires,"$459,784.00",$58.02,$240.00,"7,925","1,677",8,59.07%
2003,Dinner at Eight,"$336,054.00",$44.03,$70.00,"7,633","1,089",8,87.61%
2003,Flower Drum Song,"$381,192.00",$58.94,$240.00,"6,468","1,214",8,66.60%
2003,Frankie and Johnny in the Clair de Lune,"$148,456.00",$38.73,$81.25,"3,833","1,015",8,47.20%
2003,The Graduate,"$255,815.00",$49.09,$250.00,"5,211","1,075",8,60.59%
2003,Hairspray,"$982,573.00",$85.81,$360.00,"11,451","1,428",8,100.24%
2003,Imaginary Friends,"$362,983.00",$54.15,$91.25,"6,703","1,055",8,79.42%
2003,La Bohème,"$870,280.00",$76.97,$101.25,"11,307","1,705",8,82.90%
2003,Les Misérables,"$647,143.00",$69.48,$100.00,"9,314","1,417",8,82.16%
2003,The Lion King,"$1,055,890.00",$77.20,$240.00,"13,677","1,793",8,95.35%
2003,Mamma Mia!,"$934,898.00",$85.58,$125.00,"10,924","1,498",8,91.15%
2003,Man of La Mancha,"$668,113.00",$69.65,$240.00,"9,593","1,422",8,84.33%
2003,Medea,"$218,862.00",$47.63,$80.00,"4,595","1,046",7,62.76%
2003,Metamorphoses,"$171,078.00",$42.68,$80.00,"4,008",650,8,77.08%
2003,Movin' Out,"$727,178.00",$79.10,$240.00,"9,193","1,322",8,86.92%
2003,Our Town,"$433,281.00",$70.35,$250.00,"6,159",773,8,99.60%
2003,The Phantom of the Opera,"$491,155.00",$52.24,$100.00,"9,402","1,607",8,73.13%
2003,The Producers,"$1,028,453.00",$83.32,$480.00,"12,343","1,706",8,90.44%
2003,Rent,"$336,873.00",$51.38,$180.00,"6,557","1,181",8,69.40%
2003,Russell Simmons Def Poetry Jam,"$153,029.00",$34.10,$76.25,"4,487","1,094",8,51.27%
2003,"Say Goodnight, Gracie","$128,501.00",$48.95,$66.25,"2,625",593,8,55.33%
2003,Tartuffe,"$216,661.00",$38.41,$66.25,"5,641",740,5,95.29%
2003,Thoroughly Modern Millie,"$643,354.00",$65.96,$240.00,"9,753","1,578",8,77.26%
2003,Urinetown The Musical,"$252,523.00",$62.46,$85.00,"4,043",631,8,80.09%
2003,42nd Street,"$607,925.00",$54.15,$101.20,"11,227","1,813",8,77.41%
2003,Aida,"$635,301.00",$57.70,$180.00,"11,011","1,695",8,81.20%
2003,Avenue Q,"$329,839.00",$62.93,$91.25,"5,241",796,8,82.30%
2003,Beauty and the Beast,"$458,410.00",$50.47,$95.00,"9,082","1,509",8,75.23%
2003,The Boy from Oz,"$630,401.00",$73.75,$101.25,"8,548","1,435",0,85.10%
2003,Cabaret,"$346,823.00",$51.90,$180.00,"6,682",920,8,90.79%
2003,Chicago,"$639,839.00",$75.77,$240.00,"8,445","1,080",8,97.74%
2003,Gypsy,"$635,185.00",$70.98,$101.25,"8,949","1,447",8,77.31%
2003,Hairspray,"$969,913.00",$85.18,$360.00,"11,387","1,428",8,99.68%
2003,The Lion King,"$1,038,329.00",$75.16,$240.00,"13,814","1,793",8,96.31%
2003,Little Shop of Horrors,"$417,427.00",$52.26,$96.00,"7,988","1,210",0,82.52%
2003,Mamma Mia!,"$920,027.00",$76.84,$100.00,"11,974","1,498",8,99.92%
2003,Movin' Out,"$632,769.00",$67.18,$240.00,"9,419","1,322",8,89.06%
2003,Nine,"$779,798.00",$90.52,$240.00,"8,615","1,049",8,102.66%
2003,The Phantom of the Opera,"$506,070.00",$52.68,$100.00,"9,607","1,607",8,74.73%
2003,The Producers,"$841,534.00",$82.79,$480.00,"10,165","1,706",8,74.48%
2003,Rent,"$241,326.00",$47.29,$180.00,"5,103","1,181",8,54.01%
2003,Take Me Out,"$210,406.00",$48.99,$80.00,"4,295",920,8,58.36%
2003,Thoroughly Modern Millie,"$563,646.00",$56.96,$240.00,"9,895","1,578",8,78.38%
2003,Urinetown The Musical,"$218,007.00",$56.94,$95.00,"3,829",631,8,75.85%
2003,42nd Street,"$635,497.00",$54.38,$101.20,"11,687","1,813",8,80.58%
2003,Aida,"$686,747.00",$58.41,$180.00,"11,758","1,695",8,86.71%
2003,Avenue Q,"$343,799.00",$62.34,$91.25,"5,515",796,8,86.60%
2003,Beauty and the Beast,"$510,390.00",$51.66,$95.00,"9,880","1,509",8,81.84%
2003,The Boy from Oz,"$680,310.00",$74.81,$101.25,"9,094","1,435",0,90.53%
2003,Cabaret,"$366,618.00",$56.07,$180.00,"6,538",920,8,88.83%
2003,Chicago,"$635,466.00",$75.32,$240.00,"8,437","1,080",8,97.65%
2003,Golda's Balcony,"$103,665.00",$63.06,$76.25,"1,644",589,0,69.78%
2003,Gypsy,"$351,132.00",$66.26,$101.25,"5,299","1,447",8,45.78%
2003,Hairspray,"$974,911.00",$85.42,$360.00,"11,413","1,428",8,99.90%
2003,The Lion King,"$1,043,453.00",$76.71,$240.00,"13,603","1,793",8,94.83%
2003,Little Shop of Horrors,"$369,442.00",$62.47,$96.00,"5,914","1,210",4,61.10%
2003,Mamma Mia!,"$917,182.00",$77.31,$100.00,"11,864","1,498",8,99.00%
2003,Movin' Out,"$633,598.00",$68.76,$240.00,"9,215","1,322",8,87.13%
2003,Nine,"$773,526.00",$89.90,$240.00,"8,604","1,049",8,102.53%
2003,The Phantom of the Opera,"$524,142.00",$53.70,$100.00,"9,761","1,607",8,75.93%
2003,The Producers,"$860,453.00",$83.44,$480.00,"10,312","1,706",8,75.56%
2003,Rent,"$278,400.00",$47.11,$180.00,"5,909","1,181",8,62.54%
2003,The Retreat from Moscow,"$140,023.00",$51.92,$81.25,"2,697",789,0,85.46%
2003,Take Me Out,"$233,320.00",$48.27,$80.00,"4,834",920,8,65.68%
2003,Thoroughly Modern Millie,"$626,640.00",$57.15,$240.00,"10,965","1,578",8,86.86%
2003,Urinetown The Musical,"$245,259.00",$57.64,$95.00,"4,255",631,8,84.29%
2003,42nd Street,"$520,801.00",$55.54,$101.20,"9,377","1,813",8,64.65%
2003,Aida,"$454,228.00",$52.58,$180.00,"8,639","1,695",8,63.71%
2003,As Long as We Both Shall Laugh,"$28,137.00",$21.83,$65.00,"1,289",740,0,87.09%
2003,Beauty and the Beast,"$467,991.00",$53.79,$95.00,"8,701","1,509",8,72.08%
2003,Cabaret,"$299,254.00",$50.85,$180.00,"5,885",920,8,79.96%
2003,Chicago,"$529,448.00",$64.72,$180.00,"8,181","1,080",8,94.69%
2003,A Day in the Death of Joe Egg,"$201,848.00",$36.55,$65.00,"5,522",740,5,93.28%
2003,Gypsy,"$602,473.00",$73.22,$101.25,"8,228","1,447",0,81.23%
2003,Hairspray,"$955,691.00",$85.07,$360.00,"11,234","1,428",8,98.34%
2003,La Bohème,"$602,992.00",$72.65,$101.25,"8,300","1,705",8,60.85%
2003,Les Misérables,"$585,575.00",$65.88,$100.00,"8,888","1,417",8,78.41%
2003,Life x 3,"$289,195.00",$55.99,$80.00,"5,165",776,8,83.20%
2003,The Lion King,"$976,387.00",$75.97,$240.00,"12,852","1,793",8,89.60%
2003,The Look of Love,"$104,336.00",$38.42,$90.00,"2,716","1,027",0,66.11%
2003,Ma Rainey's Black Bottom,"$213,809.00",$48.19,$81.25,"4,437","1,074",8,51.64%
2003,Mamma Mia!,"$798,691.00",$84.00,$125.00,"9,508","1,498",8,79.34%
2003,Man of La Mancha,"$363,110.00",$71.11,$240.00,"5,106","1,422",8,44.88%
2003,Movin' Out,"$535,578.00",$73.46,$240.00,"7,291","1,322",8,68.94%
2003,Nine,"$531,674.00",$72.00,$101.00,"7,384","1,049",0,87.99%
2003,The Phantom of the Opera,"$459,113.00",$50.46,$100.00,"9,099","1,607",8,70.78%
2003,The Play What I Wrote,"$196,205.00",$38.59,$81.25,"5,085",907,8,70.08%
2003,The Producers,"$903,487.00",$83.40,$480.00,"10,833","1,706",8,79.37%
2003,Rent,"$235,249.00",$45.33,$180.00,"5,190","1,181",8,54.93%
2003,Russell Simmons Def Poetry Jam,"$79,720.00",$31.70,$76.25,"2,515","1,094",8,28.74%
2003,"Say Goodnight, Gracie","$91,892.00",$40.11,$71.25,"2,291",593,8,48.29%
2003,Take Me Out,"$159,276.00",$46.29,$80.00,"3,441",920,8,46.75%
2003,Thoroughly Modern Millie,"$577,259.00",$60.98,$240.00,"9,467","1,578",8,74.99%
2003,Urban Cowboy,"$155,788.00",$58.11,$96.25,"2,681","1,160",8,28.89%
2003,Urinetown The Musical,"$198,282.00",$60.69,$95.00,"3,267",631,8,64.72%
2003,Vincent in Brixton,"$177,384.00",$40.76,$71.25,"4,352",796,8,68.34%
2003,A Year with Frog and Toad,"$88,839.00",$42.96,$91.25,"2,068","1,052",0,24.57%
2003,42nd Street,"$598,453.00",$53.78,$101.20,"11,127","1,813",8,76.72%
2003,Aida,"$543,971.00",$51.97,$180.00,"10,467","1,695",8,77.19%
2003,Beauty and the Beast,"$482,917.00",$54.02,$95.00,"8,939","1,509",8,74.05%
2003,Cabaret,"$285,343.00",$52.54,$180.00,"5,431",920,8,73.79%
2003,Chicago,"$553,675.00",$66.71,$180.00,"8,300","1,080",8,96.06%
2003,Enchanted April,"$163,707.00",$44.62,$81.25,"3,669","1,037",8,44.23%
2003,Gypsy,"$816,907.00",$74.14,$101.25,"11,019","1,447",8,95.19%
2003,Hairspray,"$981,570.00",$84.98,$360.00,"11,551","1,428",8,101.11%
2003,La Bohème,"$519,526.00",$68.99,$101.25,"7,530","1,705",8,55.21%
2003,Life x 3,"$250,604.00",$55.37,$80.00,"4,526",776,8,72.91%
2003,The Lion King,"$1,101,442.00",$76.87,$240.00,"14,329","1,793",8,99.90%
2003,Long Day's Journey Into Night,"$634,673.00",$85.52,$101.25,"7,421","1,079",7,98.25%
2003,The Look of Love,"$226,886.00",$42.37,$90.00,"5,355","1,027",8,65.18%
2003,Mamma Mia!,"$930,324.00",$82.50,$100.00,"11,276","1,498",8,94.09%
2003,Man of La Mancha,"$498,613.00",$60.20,$240.00,"8,283","1,422",8,72.81%
2003,"""Master Harold""...and the Boys","$233,096.00",$41.56,$76.25,"5,609","1,078",8,65.04%
2003,Movin' Out,"$668,720.00",$73.58,$240.00,"9,088","1,322",8,85.93%
2003,Nine,"$644,377.00",$75.28,$101.00,"8,560","1,049",8,102.00%
2003,The Phantom of the Opera,"$558,660.00",$51.50,$100.00,"10,848","1,607",8,84.38%
2003,The Play What I Wrote,"$163,325.00",$42.96,$81.25,"3,802",907,8,52.40%
2003,The Producers,"$923,854.00",$82.65,$480.00,"11,178","1,706",8,81.90%
2003,Rent,"$303,939.00",$46.54,$180.00,"6,531","1,181",8,69.13%
2003,Salome,"$432,520.00",$67.09,$85.00,"6,447","1,086",6,98.94%
2003,"Say Goodnight, Gracie","$80,348.00",$43.43,$71.25,"1,850",593,8,39.00%
2003,Take Me Out,"$244,880.00",$53.93,$80.00,"4,541",920,8,61.70%
2003,Thoroughly Modern Millie,"$620,680.00",$63.13,$240.00,"9,832","1,578",8,77.88%
2003,Urinetown The Musical,"$263,843.00",$60.18,$95.00,"4,384",631,8,86.85%
2003,A Year with Frog and Toad,"$142,266.00",$40.53,$91.25,"3,510","1,052",8,41.71%
2003,42nd Street,"$649,470.00",$56.14,$101.20,"11,568","1,813",8,79.76%
2003,Aida,"$782,030.00",$61.58,$180.00,"12,700","1,695",8,93.66%
2003,Avenue Q,"$358,890.00",$70.93,$91.25,"5,060",796,8,79.46%
2003,Beauty and the Beast,"$609,595.00",$53.98,$95.00,"11,292","1,509",8,93.54%
2003,The Boy from Oz,"$829,723.00",$79.21,$101.25,"10,475","1,435",8,91.25%
2003,Cabaret,"$389,806.00",$56.62,$180.00,"6,885",920,8,93.55%
2003,The Caretaker,"$95,656.00",$39.92,$66.25,"2,396",740,0,80.95%
2003,Cat on a Hot Tin Roof,"$443,676.00",$70.65,$86.25,"6,280","1,019",0,77.04%
2003,Chicago,"$589,722.00",$72.90,$240.00,"8,090","1,080",8,93.63%
2003,Golda's Balcony,"$281,333.00",$63.49,$81.25,"4,431",589,8,94.04%
2003,Gypsy,"$676,637.00",$72.44,$101.25,"9,341","1,447",8,80.69%
2003,Hairspray,"$985,500.00",$85.86,$360.00,"11,478","1,428",8,100.47%
2003,Jackie Mason's Laughing Room Only,"$135,331.00",$63.57,$90.00,"2,129","1,039",0,40.98%
2003,The Lion King,"$1,110,678.00",$76.98,$240.00,"14,428","1,793",8,100.59%
2003,Little Shop of Horrors,"$419,223.00",$62.72,$96.00,"6,684","1,210",8,69.05%
2003,Mamma Mia!,"$937,910.00",$80.24,$100.00,"11,689","1,498",8,97.54%
2003,Movin' Out,"$645,050.00",$73.38,$240.00,"8,790","1,322",8,83.11%
2003,Nine,"$542,358.00",$73.25,$240.00,"7,404","1,049",8,88.23%
2003,The Phantom of the Opera,"$563,236.00",$57.39,$100.00,"9,814","1,607",8,76.34%
2003,The Producers,"$905,099.00",$83.37,$480.00,"10,857","1,706",8,79.55%
2003,Rent,"$312,725.00",$47.51,$180.00,"6,582","1,181",8,69.67%
2003,The Retreat from Moscow,"$251,689.00",$53.41,$81.25,"4,712",789,4,74.65%
2003,Six Dance Lessons in Six Weeks,"$122,361.00",$32.96,$80.00,"3,712","1,029",0,45.09%
2003,Take Me Out,"$246,887.00",$53.06,$80.00,"4,653",920,8,63.22%
2003,Thoroughly Modern Millie,"$644,523.00",$60.47,$240.00,"10,659","1,578",8,84.43%
2003,Urinetown The Musical,"$239,834.00",$60.89,$95.00,"3,939",631,8,78.03%
2003,The Violet Hour,"$217,698.00",$50.72,$81.00,"4,292",650,0,82.54%
2003,Wicked,"$732,199.00",$59.47,$100.00,"12,313","1,773",0,99.21%
2003,42nd Street,"$534,487.00",$54.35,$101.20,"9,835","1,813",8,67.81%
2003,Aida,"$767,014.00",$61.31,$180.00,"12,510","1,695",8,92.26%
2003,Avenue Q,"$317,304.00",$69.11,$91.25,"4,591",796,8,72.09%
2003,Beauty and the Beast,"$573,413.00",$52.40,$95.00,"10,943","1,509",8,90.65%
2003,The Boy from Oz,"$814,761.00",$81.12,$101.25,"10,044","1,435",8,87.49%
2003,Cabaret,"$372,153.00",$56.22,$180.00,"6,620",920,8,89.95%
2003,The Caretaker,"$179,003.00",$39.77,$66.25,"4,501",740,0,76.03%
2003,Cat on a Hot Tin Roof,"$358,990.00",$68.75,$86.25,"5,222","1,019",1,64.06%
2003,Chicago,"$495,124.00",$69.25,$240.00,"7,150","1,080",8,82.75%
2003,Golda's Balcony,"$241,110.00",$63.04,$81.25,"3,825",589,8,81.18%
2003,Gypsy,"$522,755.00",$69.93,$101.25,"7,475","1,447",8,64.57%
2003,Hairspray,"$960,960.00",$85.62,$360.00,"11,224","1,428",8,98.25%
2003,Henry IV,"$211,565.00",$43.97,$85.00,"4,812","1,047",0,76.60%
2003,Jackie Mason's Laughing Room Only,"$159,518.00",$48.12,$90.00,"3,315","1,027",0,40.35%
2003,The Lion King,"$1,097,837.00",$77.11,$240.00,"14,237","1,793",8,99.25%
2003,Little Shop of Horrors,"$358,030.00",$63.99,$96.00,"5,595","1,210",8,57.80%
2003,Mamma Mia!,"$941,680.00",$81.00,$100.00,"11,625","1,498",8,97.00%
2003,Movin' Out,"$521,541.00",$70.15,$240.00,"7,435","1,322",8,70.30%
2003,Never Gonna Dance,"$311,106.00",$58.87,$101.25,"5,285","1,174",0,56.27%
2003,Nine,"$470,713.00",$68.02,$240.00,"6,920","1,049",8,82.46%
2003,The Phantom of the Opera,"$487,487.00",$54.32,$100.00,"8,975","1,607",8,69.81%
2003,The Producers,"$779,514.00",$82.29,$480.00,"9,473","1,706",8,69.41%
2003,Rent,"$236,524.00",$47.79,$180.00,"4,949","1,181",8,52.38%
2003,The Retreat from Moscow,"$263,058.00",$55.30,$81.25,"4,757",789,8,75.36%
2003,Six Dance Lessons in Six Weeks,"$76,423.00",$31.61,$80.00,"2,418","1,029",6,29.37%
2003,Taboo,"$231,432.00",$82.18,$101.25,"2,816","1,093",0,42.94%
2003,Take Me Out,"$203,692.00",$52.77,$80.00,"3,860",920,8,52.45%
2003,Thoroughly Modern Millie,"$492,801.00",$64.52,$240.00,"7,638","1,578",8,60.50%
2003,Urinetown The Musical,"$203,769.00",$58.15,$95.00,"3,504",631,8,69.41%
2003,The Violet Hour,"$200,739.00",$50.76,$81.00,"3,955",650,0,76.06%
2003,Wicked,"$799,286.00",$63.55,$100.00,"12,577","1,773",4,88.67%
2003,42nd Street,"$626,966.00",$57.78,$101.20,"10,850","1,813",8,74.81%
2003,42nd Street,"$737,630.00",$55.54,$101.20,"13,280","1,813",8,91.56%
2003,Aida,"$762,891.00",$61.92,$180.00,"12,320","1,695",8,90.86%
2003,Avenue Q,"$209,916.00",$54.17,$86.25,"3,875",796,5,60.85%
2003,Aida,"$745,312.00",$64.45,$180.00,"11,564","1,695",8,85.28%
2003,Anna in the Tropics,"$204,669.00",$42.16,$81.25,"4,855","1,078",0,56.30%
2003,Avenue Q,"$369,712.00",$71.29,$91.25,"5,186",796,8,81.44%
2003,Beauty and the Beast,"$556,653.00",$58.85,$95.00,"9,459","1,509",8,78.35%
2003,Bobbi Boland,"$100,389.00",$39.06,$86.25,"2,570","1,082",0,33.93%
2003,The Boy from Oz,"$869,515.00",$83.53,$101.25,"10,410","1,435",8,90.68%
2003,Cabaret,"$314,605.00",$55.77,$180.00,"5,641",920,8,76.64%
2003,The Caretaker,"$173,118.00",$32.06,$66.25,"5,399",740,1,91.20%
2003,Cat on a Hot Tin Roof,"$497,189.00",$71.72,$86.25,"6,932","1,019",8,85.03%
2003,Chicago,"$599,716.00",$72.22,$240.00,"8,304","1,080",8,96.11%
2003,Golda's Balcony,"$275,831.00",$63.44,$81.25,"4,348",589,8,92.28%
